Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,7.16113774,5.436848851,3.236692384,3.485418819,2.977295091,3.858257515,6.117533686,4.861673506,5.336001101,2.923531888,5.049260177,6.78006173,5.322765837,-4.180265437,-11.77131766,-10.45093667,-6.305793521,1.535013739,1.336955744,0.616595467,0.189394984,2.513588521,1.877456711,0.962191826,4.831560385,1.494358748,7.018046272,5.819234802,4.689784362,4.734959574,0.817680481,3.134939588,2.654173931,2.160516675,1.12605705,0.877318892,1.580862265,1.562231082,0.890786052,2.707467768,4.342895377,1.860579145,2.127225069,-2.08339422,2.106213123,3.811814778,2.81407469,2.375194341,1.979256733,2.377629105,2.58057747,2.322597255,
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.512953368,8.995983936,2.210759027,5.551550108,0.341530055,3.880190606,4.587155963,2.380952381,3.855569155,7.130229817,1.650165017,-12.82467532,-4.655493482,-9.440104167,-7.54852624,-3.032659409,-0.9,0.6,2.2,1.5,
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-3.261981202,7.076655434,2.80880257,-6.11062333,-5.943681493,9.098654708,5.940943617,2.029977325,-1.699569717,4.581407921,2.62902234,10.10084605,-1.951298478,-18.26637874,30.07369858,-1.016716701,23.30749051,3.727489087,-2.708465849,-3.901390044,5.662699661,4.072294578,-8.753669275,3.554946149,8.152436714,3.352755039,5.096904487,-0.553269928,-0.175911818,-1.484075684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.426155021,7.184832848,2.430456631,-12.1465874,7.759209405,4.992714031,7.115788087,4.415414059,9.046513062,5.540426974,4.904348856,5.888760078,5.366683424,-3.115971692,0.584478088,1.401465736,-1.015270388,2.571734107,-1.831301107,0.757715153,2.797323719,1.867428896,
Sub-Saharan Africa (excluding high income),SSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.452937612,5.864907658,6.340979979,5.354811399,4.959388859,1.519763551,-0.607176236,3.006501528,9.057414184,10.03994277,7.521228108,2.676868324,4.379558787,7.934659851,-0.085230205,5.282372167,2.397318647,-0.374250339,4.070703983,4.048579935,-0.4503983,-1.129429673,-2.494953602,2.610277376,1.757221903,1.61627721,2.723718967,4.49175473,2.513377485,2.375539337,0.390222149,-0.381008444,-0.927411382,1.203051575,3.377677131,5.171897635,3.582786859,2.361827287,2.130567892,3.519041014,4.254944136,6.373857867,4.237349959,6.550877874,6.239027195,6.123738596,6.652974579,5.357625912,3.017241981,5.582625736,4.552367933,4.552061983,4.990243459,4.684778919,2.935427865,1.215031586,2.525680051,
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.42754292,29.32350278,2.920584117,-0.174927114,-13.83372274,,
Sub-Saharan Africa,SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.44952709,5.866191561,6.342941288,5.355113541,4.956149125,1.526042452,-0.606543801,3.009098468,9.052012682,10.03930399,7.525724108,2.678979974,4.382373121,7.930488508,-0.083304056,5.289075241,2.39156381,-0.361034032,4.079456048,4.041688701,-0.455959872,-1.129422026,-2.494446249,2.611514694,1.763433017,1.614979072,2.724907969,4.492405547,2.519565418,2.379109511,0.392136348,-0.374773373,-0.921088192,1.201147221,3.373757343,5.171670057,3.590264916,2.367655138,2.130303772,3.516998389,4.24843754,6.369034781,4.22834707,6.543329354,6.241052798,6.126204261,6.655892861,5.351609266,3.01417208,5.582891917,4.554760441,4.549621579,4.990981609,4.68464839,2.936877165,1.217458163,2.527782425,
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.809354533,2.97194847,4.526279882,3.74494757,4.322711133,4.552062031,8.249266373,5.530116334,10.12585141,8.453796927,6.222341329,0.838774813,7.032910711,6.554128419,3.274825933,2.695907872,2.595383373,2.509593524,1.679885123,1.845350135,
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.376877471,6.573472701,3.832227084,7.093770448,9.115646545,3.253604914,8.186171817,2.426281344,6.67198532,4.398201688,3.141975849,4.814794387,6.549933102,3.819988535,4.179209268,3.874960221,
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.8,3.9,5.6,6.5,12,19.2,12.1,7.6,4.5,2.7,3.9,-0.6,-1.8,0.4,2.8,8.8,10.2,6.6,-0.6,-8.8,7.1,-4.2,-3.9,-1.9,2,0.8,-6.2,7.8,4.2,-4.5,2.7,0.4,-6.7,3.4,0,1,5.7,2.3,-1.4,2.1,4.2,2.8,6.3,8.5,4.5,5.8,5.098945585,4.149342537,3.017347611,5.163029244,5.851590726,2.690350057,2.93344123,0.25550511,-3.411097757,-5.561193424,1.687083602,
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.901327059,6.205530477,5.843495348,6.757147223,6.06754301,4.011813704,-0.205069439,1.210173376,3.316468195,4.522792238,5.418715934,5.258836403,6.750960834,8.452887748,10.79957705,5.629779025,-5.422542313,5.041716665,2.819099518,1.657148687,1.490646438,2.750335017,3.850100604,3.324695296,3.400166311,
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.516280804,5.114380403,3.285631522,5.274353781,4.15543396,2.949365533,3.836305277,2.842083009,4.351795539,4.003007364,5.655999211,6.941645669,3.300130299,-7.797276576,1.237755909,0.649366928,-2.669582052,-1.132054981,2.979196038,2.258902398,3.14835549,5.000808222,
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.681537344,4.258772994,5.327897811,6.821456714,3.821453148,2.090836479,3.365497939,3.638252334,5.009649556,6.042008752,0.944646242,2.288738796,3.967981131,3.19819563,2.552862676,1.05810486,-1.596258582,1.751548043,3.840003515,1.699971419,0.454830446,1.248664676,1.90063869,4.229535244,2.160373742,2.691323192,3.353842968,2.559038704,2.654806911,0.754674751,-1.145974861,-1.158592739,-2.065616382,4.087601987,4.024306541,1.517861239,2.900482859,4.226791693,4.530152752,4.735287133,1.563410279,2.073577213,2.385740236,4.32052981,2.818329618,4.688127152,3.404948895,-0.557047628,-5.18465903,5.988926547,2.664407951,-0.286320615,1.241204917,2.604326565,4.521969347,3.234941922,2.28811587,
Eswatini,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,13.74363373,5.424294283,9.018673739,5.743486905,13.90844411,-2.119437766,1.009592908,1.327128728,3.106945051,12.44905217,14.64144107,1.17256788,1.202354898,6.161755087,3.792415692,12.26447804,14.60659024,6.569821571,12.91110407,21.01800054,1.760376349,3.226206881,3.106114157,2.400691039,4.82565155,3.842053638,3.10280535,2.604039401,2.950875211,1.76017376,1.054764906,4.380099088,3.880213586,3.623914226,5.99877655,5.992166838,4.435375577,0.821663914,1.565048852,3.793754968,2.247229761,4.717920611,6.421043807,1.931010027,0.391128861,3.222472416,1.873054342,
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,4.6,1.39054667,1.306727883,1.580384638,0.50906595,0.43250626,,
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-4.882276361,8.408581272,10.13560296,5.919246456,-1.060571097,13.89650757,0.504739463,7.553235639,0,8.871869865,15.85177574,6.308307966,9.054186312,1.302849676,3.177405072,16.27764772,-6.190226813,21.15169252,15.79434062,-4.248522589,-8.21517887,-1.117673623,-1.709245539,4.511132341,11.12573758,-0.176801263,4.404107291,5.396746053,11.19882307,6.99554469,2.760426099,7.161466737,6.196649768,-0.798696999,-0.825642363,4.917525348,11.96155598,8.403398525,1.872006587,1.514338815,-2.271162762,1.212831267,-5.887127528,-2.850453659,9.005761428,9.40612788,10.42143611,-2.146892655,-1.105245793,5.954962469,7.887279597,1.260828819,6.018076268,4.504785431,4.937386459,4.503031591,5.284822981,
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.8330639,24.52129717,-8.652746672,9.271363802,2.299373875,-7.65906551,8.257682647,3.729080221,18.76791521,-3.807819134,9.916003775,25.02760713,-8.545176526,24.12722995,19.52460785,10.96171913,-1.273737974,8.726630988,3.632355619,11.98320186,9.5077117,2.122151352,1.429173949,-4.07174187,6.115070054,-4.945702981,1.90754651,13.26628909,-8.958214011,7.640772323,7.901270698,13.47033376,5.178987101,7.652937117,5.750015288,4.399999999,1.800000002,6.337264017,-3.553656913,2.742857397,5.20094281,5.9,0.6,6.900000004,6.2,4.999999998,5.699999996,,,,,,,,,,,
Turks and Caicos Islands,TCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.397743671,5.360116109,-1.599454015,-2.510939603,0.606227786,-1.807092392,0.767201382,-0.457218867,6.881310224,1.859656479,-2.247626372,1.149616095,-8.380883008,4.961852583,9.010267306,2.98076527,2.234624849,-0.469634188,-21.44108769,-6.047670747,1.042918103,5.346608999,15.67871778,2.048898911,21.79277353,-4.081667517,-2.388808497,15.48235907,4.884735103,-4.178472373,8.535137166,8.001443346,-15.70983705,10.13688763,1.236549317,2.214473035,5.653392328,6.951579914,-0.682850217,-0.879681025,11.65813465,8.491209819,14.72166701,33.62937185,17.33253374,0.648262014,3.271499579,3.052691532,4.217695552,13.55010086,0.082869798,8.882576072,5.700001363,6.899985045,2.767675685,-6.255527085,-2.953771549,
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-11.22469167,-0.128228615,5.757396556,9.869918485,9.875593699,7.570549114,-0.933586075,2.671442004,10.73388387,12.73167929,6.782353691,5.11039477,8.321575969,4.298169166,6.452089717,3.405689468,7.756482157,9.126793179,7.137838853,7.620579666,5.813851323,6.027002361,7.348905922,9.438595878,7.214603049,6.928655106,8.792062887,9.53460813,5.928725994,5.406079482,7.939254964,10.76402038,10.89118057,10.6504779,9.728394725,8.94154081,7.031868081,1.755279653,6.11282556,7.506141859,6.708913342,7.856497971,8.725104852,8.938405977,9.71894529,10.77750752,12.1643062,8.435315123,7.697989073,9.778570353,8.459883597,7.507761125,7.193580584,6.761911066,6.495113348,6.332304385,6.586034512,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.405736313,-5.386132749,-9.3224314,-4.595804174,-8.802059117,-0.234732038,0.917141655,3.273516725,-0.745268198,2.360500452,7.414752773,2.444192552,4.991944827,6.362151113,7.770578933,6.613323978,7.832077186,7.554713479,4.318242745,-4.927775731,4.830607564,6.236360751,3.317521192,3.612423294,2.33964513,0.999436008,1.738353382,4.112904173,
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,12.16931737,3.773652832,4.999694271,14.28601126,15.45971271,9.408719101,5.500371557,5.023691853,10.83086834,2.524302645,0,7.625157551,3.837484001,4.832849119,2.440541185,-2.05152259,6.95908537,11.04543451,-5.167742641,14.57695611,-3.315186078,-3.582402546,-5.414007787,5.555555042,5.555552169,1.586504312,0.51016218,6.642369772,4.060021684,-0.243656136,-0.699967488,-3.980686821,-15.09582748,14.98241435,7.845832317,8.836211629,14.37737758,-2.299876566,2.481751426,-0.783479606,-1.626806272,-0.922151022,4.954397666,2.119065316,1.180406956,4.052412542,2.290453889,4.062252828,5.537910972,6.099259161,6.398199052,6.543507031,6.112343078,5.920588571,5.742868453,5.099992053,4.400010463,
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.362146302,7.554254448,7.999830787,6.830996144,8.181661538,11.12251849,8.615982333,8.122270256,6.550659886,11.40794907,4.89537376,4.278508039,10.23643301,4.466253386,4.970405228,9.326811082,9.843463235,10.29574653,5.371766513,5.173541006,5.906867763,5.352348751,5.584202469,5.752430251,4.647240357,5.533827767,9.518946022,13.28811407,12.19050599,11.16716344,8.558260321,8.083388023,8.251043122,7.996904855,8.120261844,5.652373942,-2.753590578,-7.633733631,4.572298369,4.455676031,3.444243766,6.148879817,7.189329965,6.289288549,4.187834924,4.967916824,5.43509257,1.725667908,-0.690733346,7.513590658,0.839959472,7.242786605,2.687379919,0.984414064,3.020173993,3.282683075,3.912880243,
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,3.499999873,-1.200000045,13.90000109,-6.500000664,-0.599999631,-7.099999096,-29.00000106,-16.39999984,-21.29999801,-12.41632063,-16.7,1.680672269,5.312868949,3.69955157,8.324324324,9.580838323,10.83788707,10.92851274,10.37037037,6.644295302,7.04845815,7.760141093,7.910529187,3.892821031,6.520681265,7.400639561,7.486176095,7.400079145,6.705969049,6.008287293,6.872964169,7.617493124,
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.02362218,-4.255319507,35.38455811,-4.605263214,-14.9659866,1.500000174,-17.29986047,-7.200040934,6.699992161,-11.40000023,7.100000344,16.4999995,5.469064133,4.343845714,0.257179925,3.26882856,5.000407438,13.03403487,10.97330833,11.05929947,14.7,6.100000115,9.199999988,14.69999993,11.09999996,10.2000001,10.29999997,6.49999991,6.199999966,6.500000047,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.533463298,4.71243063,2.45321876,7.396041091,5.098458934,4.023417134,4.340991246,7.972747882,6.176874741,6.599309802,6.644111792,7.21984439,8.721234609,6.572781508,3.788056984,6.185888055,4.758787266,3.806292448,6.629752043,6.209236342,0.145008506,-0.561229627,-2.676349534,3.668594846,3.69796068,4.569960488,3.406927907,0.868826483,1.283077671,0.479380187,3.749614887,2.669233747,3.956894561,4.632533104,1.440202023,3.503257915,5.165556468,2.166534665,-0.064007635,3.667399177,0.724132728,0.25769553,1.581380714,6.308476335,4.340314745,5.36274459,5.663612072,4.063368075,-1.899594998,6.049062052,4.527757444,2.854993289,2.826198055,1.051562736,0.044047308,-0.431674589,1.748212801,
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.227920274,-6.872564433,-1.183424945,64.06846066,35.88403633,41.68116473,5.176759517,10.00368686,-6.055189364,-1.171364015,11.83442633,4.962879277,-11.00176828,-26.04814559,20.87843626,0.827857235,-8.002258258,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,7.368337791,9.579483454,11.96556995,12.76728042,9.510543778,9.214544933,13.82739676,7.023139104,6.655661278,0.517041821,15.4326479,-1.089707738,-6.329012166,-3.134157538,-11.88390715,-0.943752674,15.7876872,4.670462323,-1.724162884,3.277982765,-2.912505156,1.843787015,-0.774914414,2.702125621,12.95003276,-1.391324772,4.702988152,2.791080606,1.442121534,2.524755737,6.129397985,3.189280793,6.755928206,4.23209052,4.555192479,2.312033397,3.43679871,2.722582643,7.997770052,4.499474078,5.553196726,6.096964969,3.507108461,2.517371729,5.253249427,-1.020243113,2.780376499,1.659191657,2.113558059,0.959090775,7.45069618,3.017411655,
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,4.741265411,1.982402713,1.738391961,6.558463459,2.118660865,2.985637788,-1.881872049,0.38990681,-2.044091435,6.414939822,0.251985518,3.73804735,4.952526778,3.711873338,0.010215895,-0.131583413,2.718812655,3.881704581,3.369839694,3.601788655,3.418876649,2.108581656,-0.351420004,1.582168376,-0.812222114,-4.165775722,3.099519869,2.290612704,3.585657371,2.785145889,0.890322581,-3.120603658,2.072607261,3.71184687,3.37947375,2.7,
South Asia (IDA & IBRD),TSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.119448133,3.3265674,5.358463907,7.699576736,-0.951869087,1.015270462,6.373308009,4.394452597,5.901892449,5.727154261,0.774041698,-1.60202141,3.769436701,2.272671789,7.262389482,2.434242166,6.400846128,6.047591001,-2.989636769,6.495900934,6.352411746,3.770241782,6.74420345,4.162415,5.402333231,4.8099153,4.177742787,8.540889118,5.457043994,5.421383115,1.917860754,5.723234096,4.401762661,6.057471911,6.949289782,6.849923606,3.796139433,5.593579331,7.754561422,4.078054344,4.294897927,3.717308968,7.242378508,7.537072743,8.769630604,8.672048481,9.007639747,3.882849634,7.605874814,9.099541458,6.269636984,5.501672437,6.087744551,6.992909968,7.610345912,6.838427265,6.529805365,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.44952709,5.866191561,6.342941288,5.355113541,4.956149125,1.526042452,-0.606543801,3.009098468,9.052012682,10.03930399,7.525724108,2.678979974,4.382373121,7.930488508,-0.083304056,5.289075241,2.39156381,-0.361034032,4.079456048,4.041688701,-0.455959872,-1.129422026,-2.494446249,2.611514694,1.763433017,1.614979072,2.724907969,4.492405547,2.519565418,2.379109511,0.392136348,-0.374773373,-0.921088192,1.201147221,3.373757343,5.171670057,3.590264916,2.367655138,2.130303772,3.516998389,4.24843754,6.369034781,4.22834707,6.543329354,6.241052798,6.126204261,6.655892861,5.351609266,3.01417208,5.582891917,4.554760441,4.549621579,4.990981609,4.68464839,2.936877165,1.217458163,2.527782425,
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,14.03707086,2.742463144,5.604597247,7.630499772,0.693850282,4.056821561,2.042514316,5.215148392,2.730681521,3.533636514,1.040332409,5.780347376,1.656426193,3.807602168,1.477963393,6.405148859,9.121791551,10.01647569,3.599370746,-1.065607664,4.215727999,3.809242916,-10.31340152,-5.750907717,-4.121312408,-3.281827252,-4.561423075,-3.917616126,-0.827024233,1.508415857,2.682050141,-1.647204037,-1.453479711,3.565900855,4.657152966,7.134477301,7.522854716,8.124564046,8.024817612,6.901359467,4.168524174,7.936709616,14.44141642,7.949593623,6.208993034,13.20805768,4.75418998,3.390421353,-4.390592434,3.323330503,-0.294354454,1.293978963,0.98084981,-0.252162763,1.517162962,-5.957061347,-2.336014124,
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,3.454867893,0.161952472,10.40972858,4.747815409,4.669631776,10.56019747,17.74271827,-0.654643505,8.074782332,7.156099909,7.876852653,3.411095854,6.440473533,6.567521173,7.418739595,5.514072828,-0.493737603,4.681917384,5.748843265,5.648573235,-1.446988414,6.701371095,0.072159078,1.746699129,7.949819436,3.904545301,7.805728857,2.189828889,3.178411391,2.351669888,7.146080839,5.440943436,4.783762572,6.054634515,4.709859945,3.796183827,1.322563618,4.702411815,6.235793869,3.486535815,5.244195185,6.709620392,4.237776836,3.043448955,3.510608639,-1.91717768,3.997674002,2.875523842,2.971398345,1.153615837,1.108392968,1.955125675,
Turkey,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.156069385,5.571428582,9.066305552,5.459056798,2.823529543,11.21281504,4.732510244,6.77799601,4.081145621,3.233508973,5.566694501,7.425788326,3.262334518,5.594474403,7.17411269,10.46117956,3.406669804,1.502933011,-0.62411357,-2.447350426,4.856648767,3.563227812,4.971080777,6.712015712,4.241335716,7.012031111,9.485538842,2.320736794,0.290244069,9.266146671,0.720279036,5.035634939,7.651265203,-4.668147364,7.878266876,7.379664474,7.577663644,2.30814592,-3.389283909,6.6401467,-5.962325223,6.430189052,5.60834204,9.644245977,9.009900523,7.109755979,5.030441454,0.845218619,-4.704445032,8.487357785,11.11349939,4.789919525,8.491316473,5.166672265,6.085899216,3.183819077,7.441233471,
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.609164985,2.788866584,4.110691014,10.28348701,-5.004437317,-5.961361169,10.00322432,15.50121998,-1.563791371,-0.970599814,1.634107644,7.886174359,-3.333536533,-1.352181114,-3.779729962,2.138938329,6.350564875,7.983260905,-4.432851394,-2.729427912,7.515856516,-3.835524508,4.576641646,1.347923876,9.142911919,3.034951029,3.241589118,
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.764443407,7.045071644,2.071988211,0.584322134,1.205800809,1.567661766,3.569911868,4.544366802,3.525278191,3.708511596,4.840382325,4.933846627,5.997828858,7.163553536,6.886226532,7.828298381,8.173335834,4.660570995,8.464381242,5.566595648,5.382346168,6.358886081,7.904507572,5.141013621,7.263060997,6.965134936,6.959371866,6.968071869,7.104161265,
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,5.744557709,-0.344676681,-3.306380003,0.390086946,3.961902787,8.267073544,6.361941247,6.474140151,5.554095496,3.418356892,8.32629252,6.403635743,11.52324381,9.072114582,5.100001864,4.905265484,8.053948377,3.141907338,5.183661126,8.732685764,6.473258671,6.807233344,6.332565116,10.78474439,8.412425966,8.708751901,6.801517348,5.637599803,9.391667749,3.837455606,3.586905826,5.106307324,5.187859863,4.781000291,3.863023757,
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56646327,3.873103211,-6.345235128,-8.410643888,-9.698998582,-14.22610688,-22.93404553,-12.20000002,-9.999999974,-3.000000027,-1.899999984,-0.199999997,5.9,9.203694816,5.249299452,9.515954968,12.10875517,2.997359032,7.439902401,7.593469649,2.304028779,-14.75854536,3.834387699,5.465531905,0.238681306,-0.026729649,-6.552618891,-9.772973947,2.440994738,2.524512864,
Upper middle income,UMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.581710118,4.487009365,5.90948256,8.22080459,6.717027726,6.200968705,4.548141563,7.645563883,7.578718203,8.556570589,7.039095267,8.418083991,8.73324976,6.372201595,4.398647964,7.818944133,3.362416324,3.100236603,4.398290616,3.430105928,1.742806969,3.052535174,0.357693416,4.896581444,5.157005564,4.042544796,4.992391438,3.165958839,2.550246048,1.841268664,0.82926623,0.02660761,2.899159427,2.156731565,3.446172662,4.460937374,5.003511528,2.294441614,3.040128263,6.184615525,3.385092511,4.720320347,5.121734942,7.928267041,7.05792627,8.209250727,8.872514466,5.909611814,1.730896402,7.46791463,6.343516954,5.2560829,5.037097997,4.213280871,3.366034093,3.915510075,4.753189826,
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.493037918,-1.57454885,0.170458855,2.44052078,1.045604053,3.062855935,-3.656834112,1.888911744,5.864740633,2.333213382,-0.251711532,-1.319569861,0.275199617,2.895344599,6.096914313,3.935470176,1.455461179,5.373985348,6.199116731,5.843400901,1.559559829,-9.757871461,-10.27439919,-1.14261745,1.466536029,8.809808295,7.993137205,1.480937462,1.103901025,0.297348378,3.538808504,7.931588413,2.657546103,7.28134265,-1.447598964,5.577957758,8.547683232,4.518890072,-1.939212135,-1.92993064,-3.844129967,-7.732007212,0.805283917,5.004160365,7.460132106,4.098577362,6.541510848,7.176144662,4.243494178,7.803409668,5.162133026,3.538178707,4.637538643,3.238791216,0.370741267,1.689798162,2.656684456,
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.3,6.1,4.4,5.8,6.4,6.5,2.5,4.8,3.1,0.186045636,3.295476728,5.263262776,5.643124848,-0.517154562,-0.197678537,5.386090051,4.608597407,5.561684929,3.17569075,-0.244596225,2.594470388,-1.910891068,4.632457181,7.259086959,4.238737521,3.511614499,3.461747692,4.203971979,3.680524033,1.919370297,-0.074084531,3.555396148,2.745856719,4.037643425,2.718975789,3.795881229,4.487026493,4.449910963,4.685199608,4.092176449,0.975981834,1.786127687,2.806775956,3.78574285,3.345216063,2.666625826,1.77857024,-0.291621459,-2.775529574,2.531920616,1.601454672,2.224030854,1.67733153,2.569193594,2.861587025,1.485279193,2.273338548,
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138582275,3.091293973,1.600000006,-0.492000004,-11.2,-2.300000006,-5.199999992,-0.900000006,1.700000004,5.199999997,4.3,4.300000003,3.799999993,4.200000008,3.999999997,4.199999999,7.699999998,7.000000005,7.299999997,9.921153848,9,8.099999996,8.500000001,8.299999999,8.200000001,8.000000001,7.792522371,7.999999999,7.800000002,5.299999999,
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.527283278,3.694261801,-6.265338526,3.669725565,0.884935067,0,-9.523813464,6.509705889,2.86084497,10.74588955,2.968050584,25.83148894,-11.10133505,-8.820591531,-7.608709435,10.37682032,13.22941109,9.777046233,3.382857203,2.44320224,4.61399932,4.476429772,2.167878054,6.587650005,6.177907709,5.600734205,0.43807517,14.07421273,1.405076286,4.149912624,1.135742971,6.377102859,4.251023172,-1.247737074,7.767413795,1.287125179,3.505823414,4.089483241,2.710917941,1.639178881,1.709263603,6.321647576,7.689791237,4.15628429,2.488004855,7.688360969,3.342560091,1.584471793,-2.099061259,-3.35352589,-0.419351482,1.382420411,1.833169437,1.213671696,1.341638992,1.975455939,0.859946222,
"Venezuela, RB",VEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.192519439,8.532933763,3.900951164,11.12934529,4.162866665,1.510250111,2.833869031,7.337232658,0.706036796,7.711914381,1.47929121,1.282805036,7.109957895,2.069333202,2.89625778,7.727739847,6.270783513,2.346896372,0.764355145,-4.421322364,-0.362810903,-2.071006071,-3.764817123,1.442164633,0.193300161,6.510345028,3.581649938,5.82136842,-8.569882013,6.467940853,9.729887977,6.060473262,0.275388158,-2.349507928,3.951662724,-0.197837257,6.370931401,0.294055161,-5.970458146,3.686944167,3.394236108,-8.855647353,-7.75530005,18.28660669,10.3179138,9.872149109,8.753578808,5.277854124,-3.202302657,-1.488791251,4.176425359,5.625956975,1.343094036,-3.894386475,,,,
British Virgin Islands,VGB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
